ano_campeonato,mes,dia,week_day,rodada,estadio,arbitro,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
2011,10,8,6,28,Estádio Olímpico Nilton Santos,Franscisco Carlos do Nascimento,Botafogo,EC Bahia,Caio Júnior,Joel Santana,4,14,17700000,4600000,25.1,24.2,2,2,0,1,1,7,20,18,17,20,4,0,1,0,9,14,5,7
2011,7,17,0,10,Estádio Governador Magalhães Pinto,Elmo Alves Resende Cunha,Cruzeiro,EC Bahia,Joel Santana,Renê Simões,9,16,16800000,5300000,28.3,26.4,2,1,1,1,9,3,12,10,9,12,0,5,1,2,22,3,9,2
2011,8,3,3,14,Estádio Governador Magalhães Pinto,Paulo César de Oliveira,Cruzeiro,Flamengo,Joel Santana,Vanderlei Luxemburgo,8,2,18300000,26100000,27.1,28.9,0,1,0,1,4,5,10,12,11,8,5,3,2,2,7,11,2,4
2011,10,23,0,31,Estádio Governador Roberto Santos,Wilton Sampaio,EC Bahia,Vasco da Gama,Joel Santana,Cristóvão Borges,14,2,4600000,15850000,26.2,25.8,0,2,0,1,9,1,9,13,12,9,1,2,3,3,13,7,6,4
2011,11,5,6,33,Estádio Governador Roberto Santos,Evandro Rogerio Roman,EC Bahia,São Paulo,Joel Santana,Emerson Leão,14,7,4550000,31650000,25.2,24.5,4,3,0,1,5,2,18,14,13,17,1,5,3,0,15,5,8,0
2011,11,20,0,36,Estádio Governador Roberto Santos,Claudio Francisco Lima e Silva,EC Bahia,Palmeiras,Joel Santana,Luiz Felipe Scolari,14,13,5450000,13500000,25.9,25.8,0,2,0,1,4,7,25,14,13,24,3,5,2,1,9,12,3,3
2011,12,4,0,38,Estádio Governador Roberto Santos,Wilton Sampaio,EC Bahia,Ceará SC,Joel Santana,Dimas Filgueiras,15,17,5100000,5400000,24.5,29.1,2,1,2,1,2,1,16,15,15,15,1,5,2,0,15,6,5,2
2011,5,29,0,2,Estádio Governador Roberto Santos,Cleber Wellington Abade,EC Bahia,Flamengo,Renê Simões,Vanderlei Luxemburgo,13,1,5350000,28750000,24.4,25.5,3,3,2,1,9,5,18,20,17,18,3,3,1,1,10,9,5,2
2011,6,29,3,7,Estádio Governador Roberto Santos,Sandro Ricci,EC Bahia,Corinthians,Renê Simões,Tite,12,2,3200000,16200000,26.9,26.9,0,1,0,1,7,2,20,15,13,19,3,3,2,1,12,7,4,4
2011,7,10,0,9,Estádio Governador Roberto Santos,Leandro Pedro Vuaden,EC Bahia,Botafogo,Renê Simões,Caio Júnior,14,5,3750000,14250000,26.6,25.5,1,1,0,1,6,2,14,16,14,14,2,4,2,1,12,9,3,3
2011,8,14,0,16,Estádio Governador Roberto Santos,Gutemberg de Paula Fonseca,EC Bahia,Internacional,Renê Simões,Dorival Júnior,12,7,5250000,19250000,27,26.1,1,1,0,1,8,3,17,18,17,17,4,2,4,5,6,9,3,4
2011,8,21,0,18,Estádio Governador Roberto Santos,Ricardo Marques Ribeiro,EC Bahia,Santos FC,Renê Simões,Muricy Ramalho,14,16,5400000,68300000,25.7,26.6,1,2,1,1,8,6,18,11,11,18,3,3,1,1,13,11,8,5
2011,9,7,3,22,Arena da Baixada,Marcelo de Lima Henrique,Atlético-PR,Palmeiras,Antônio Lopes,Luiz Felipe Scolari,19,6,8000000,16650000,24.7,26.2,2,2,1,1,3,5,14,12,12,12,4,0,0,1,7,11,3,4
2011,11,6,0,33,Arena da Baixada,Salvio Fagundes Filho,Atlético-PR,Atlético-GO,Antônio Lopes,Hélio dos Anjos,18,12,7050000,5300000,25,29.1,2,1,0,1,9,3,19,12,9,17,2,2,3,2,14,6,6,2
2011,9,25,0,26,Estádio Governador Plácido Castelo,Marcelo de Lima Henrique,Ceará SC,Coritiba FC,Estevam Soares,Marcelo Oliveira,16,10,4750000,4750000,28.6,26.8,3,2,2,1,10,10,18,14,14,17,6,7,3,0,23,12,10,3
2011,10,15,6,30,Estádio Governador Plácido Castelo,André Luiz de Freitas Castro,Ceará SC,Flamengo,Estevam Soares,Vanderlei Luxemburgo,15,4,4650000,30000000,28.7,28.1,0,1,0,1,6,5,21,8,8,21,2,1,4,2,8,10,5,5
2011,5,21,6,1,Estádio Urbano Caldeira,Sandro Ricci,Santos FC,Internacional,Muricy Ramalho,Falcão,10,11,9500000,15450000,23.6,26.7,1,1,1,1,5,1,17,13,11,17,3,7,4,0,21,9,11,4
2011,8,24,3,8,Estádio Urbano Caldeira,Paulo Henrique de Godoy Bezerra,Santos FC,Fluminense,Muricy Ramalho,Abel Braga,11,8,79000000,25000000,26.6,25.7,2,1,2,1,1,3,6,9,9,6,3,3,0,2,6,15,2,7
2011,7,16,6,10,Estádio Urbano Caldeira,Arilson Bispo da Anunciação,Santos FC,Atlético-MG,Muricy Ramalho,Dorival Júnior,10,14,18300000,9950000,24.4,27.2,2,1,2,1,9,0,14,15,14,14,0,2,1,2,20,3,10,2
2011,8,17,3,17,Estádio Urbano Caldeira,Antonio de Carvalho Schneider,Santos FC,Coritiba FC,Muricy Ramalho,Marcelo Oliveira,15,9,66400000,5100000,26.6,28.2,2,3,1,1,7,5,16,14,14,15,4,7,2,0,20,7,8,2
2011,8,28,0,19,Estádio Urbano Caldeira,Wilson Luiz Seneme,Santos FC,São Paulo,Muricy Ramalho,Adilson Batista,15,3,72400000,32000000,26.1,25.6,1,1,0,1,7,6,25,13,11,25,2,3,0,1,13,9,6,4
2011,10,16,0,30,Estádio Urbano Caldeira,Emerson de Almeida Ferreira,Santos FC,Grêmio,Muricy Ramalho,Celso Roth,10,13,32550000,22150000,26.3,27.5,0,1,0,1,6,4,11,19,19,10,3,4,4,0,10,6,4,2
2011,11,17,4,35,Estádio Urbano Caldeira,Alício Pena Junior,Santos FC,Atlético-GO,Muricy Ramalho,Hélio dos Anjos,10,12,74800000,6000000,25.4,28.3,1,1,0,1,3,2,16,16,16,16,3,6,2,3,20,8,7,2
2011,11,27,0,37,Estádio Urbano Caldeira,Leandro Pedro Vuaden,Santos FC,EC Bahia,Muricy Ramalho,Joel Santana,10,14,78800000,5050000,26,26.7,1,1,1,1,8,3,17,16,15,15,2,1,0,1,12,8,7,4
2011,6,29,3,7,Estádio Olímpico Monumental,Cláudio Luciano Mercante Júnior,Grêmio,Avaí FC,Renato Gaúcho,Alexandre Gallo,14,20,15100000,4300000,25.8,25.3,2,2,0,1,5,5,16,20,20,14,2,5,1,0,13,10,4,5
2011,7,31,0,13,Arena da Baixada,Marcelo de Lima Henrique,Atlético-PR,Santos FC,Renato Gaúcho,Muricy Ramalho,20,12,10800000,62900000,25.8,27.2,3,2,2,1,2,12,13,6,5,13,8,2,4,2,8,21,3,5
2011,8,17,3,17,Arena da Baixada,Felipe Gomes da Silva,Atlético-PR,Cruzeiro,Renato Gaúcho,Joel Santana,18,10,8850000,17950000,25.5,27.5,2,1,1,1,8,10,16,17,16,16,5,2,2,0,12,13,8,6
2011,8,21,0,18,Arena da Baixada,Wilson Luiz Seneme,Atlético-PR,América-MG,Renato Gaúcho,Givanildo Oliveira,17,20,7750000,3150000,26.6,27.6,2,2,2,1,9,4,19,22,20,19,4,3,2,2,16,11,7,5
2011,5,29,0,2,Arena da Baixada,Wagner Reway,Atlético-PR,Grêmio,Adilson Batista,Renato Gaúcho,19,12,8000000,19400000,26.2,24.9,0,1,0,1,4,8,17,13,11,16,2,6,1,1,15,7,3,3
2011,7,23,6,11,Estádio Cícero Pompeu de Toledo,Alício Pena Junior,São Paulo,Atlético-GO,Adilson Batista,Paulo César Gusmão,2,17,32700000,4900000,27.3,28,2,2,1,1,9,0,14,15,15,14,1,3,2,2,14,10,5,3
2011,8,13,6,16,Estádio Cícero Pompeu de Toledo,Ricardo Marques Ribeiro,São Paulo,Atlético-PR,Adilson Batista,Renato Gaúcho,3,19,30000000,9950000,25.3,24.4,2,2,1,1,9,2,19,13,12,17,2,2,2,1,19,6,6,1
2011,8,31,3,20,Estádio Cícero Pompeu de Toledo,Elmo Alves Resende Cunha,São Paulo,Fluminense,Adilson Batista,Abel Braga,3,12,35600000,23100000,26.9,25.5,1,2,0,1,9,5,14,17,16,14,1,4,3,1,28,7,10,3
2011,9,7,3,22,Estádio Cícero Pompeu de Toledo,Péricles Bassols Pegado Cortez,São Paulo,Atlético-MG,Adilson Batista,Cuca,2,17,32100000,15600000,25.3,26.3,2,1,1,1,6,6,9,12,12,9,4,1,5,2,15,9,8,3
2011,6,11,6,4,Estádio Aderbal Ramos da Silva,Héber Lopes,Avaí FC,América-MG,Alexandre Gallo,Mauro Fernandes,20,16,4900000,3550000,25.5,29.2,2,2,0,1,8,5,14,17,15,13,4,4,1,2,27,14,12,7
2011,6,26,0,6,Estádio Aderbal Ramos da Silva,Luiz Flávio de Oliveira,Avaí FC,Fluminense,Alexandre Gallo,Abel Braga,20,13,5000000,23450000,25.2,27.4,0,1,0,1,8,7,12,22,22,12,3,5,3,2,15,13,6,7
2011,7,31,0,13,Estádio Aderbal Ramos da Silva,Wilton Sampaio,Avaí FC,Corinthians,Alexandre Gallo,Tite,19,1,4200000,17600000,25,26.3,3,2,0,1,7,5,13,19,18,13,6,5,1,2,23,11,9,3
2011,6,8,3,3,Estádio Governador Magalhães Pinto,Sandro Ricci,Atlético-MG,São Paulo,Dorival Júnior,Paulo César Carpegiani,1,3,13300000,30850000,26.9,25.2,0,1,0,1,3,9,14,16,16,14,5,3,1,3,12,24,3,9
2011,6,19,0,5,Estádio Governador Magalhães Pinto,Antonio de Carvalho Schneider,Atlético-MG,Atlético-GO,Dorival Júnior,Paulo César Gusmão,4,9,10500000,5400000,26.8,28.3,2,2,0,1,2,5,7,14,11,5,1,4,2,1,23,14,12,8
2011,8,21,0,18,Estádio Beira-Rio,Franscisco Carlos do Nascimento,Internacional,Flamengo,Dorival Júnior,Vanderlei Luxemburgo,7,2,21150000,25650000,27.5,27.8,2,2,0,1,8,9,10,11,11,9,3,5,0,0,23,10,7,3
2011,10,16,0,30,Estádio Beira-Rio,Wilson Luiz Seneme,Internacional,Avaí FC,Dorival Júnior,Toninho Cecílio,7,19,17250000,3650000,26.4,25.9,4,2,0,1,5,5,18,17,16,18,2,2,2,1,19,11,10,5
2011,7,27,3,12,Estádio Olímpico Monumental,Péricles Bassols Pegado Cortez,Grêmio,América-MG,Julinho Camargo,Antônio Lopes,11,18,24650000,1950000,27.5,25.4,1,1,0,1,5,7,9,12,11,8,5,2,0,2,10,18,6,8
2011,5,22,0,1,Estádio Raimundo Sampaio,Paulo César de Oliveira,América-MG,EC Bahia,Mauro Fernandes,Renê Simões,6,13,2700000,6150000,29.5,24.1,2,1,0,1,2,7,16,14,14,14,6,3,0,1,8,14,5,4
2011,6,18,6,5,Estádio Raimundo Sampaio,Paulo César de Oliveira,América-MG,Cruzeiro,Mauro Fernandes,Cuca,14,17,3600000,22950000,29,27.1,1,1,0,1,9,9,12,19,17,11,8,4,2,3,11,25,6,11
2011,6,29,3,7,Estádio Raimundo Sampaio,Wagner Reway,América-MG,Flamengo,Mauro Fernandes,Vanderlei Luxemburgo,17,6,3550000,23850000,29.2,28.7,2,3,1,1,9,5,14,13,11,12,4,1,4,0,7,13,5,4
2011,6,4,6,3,Estádio Governador Plácido Castelo,Salvio Fagundes Filho,Ceará SC,Botafogo,Vágner Mancini,Caio Júnior,11,8,4400000,15000000,29.3,25.4,2,2,1,1,5,8,17,10,10,17,4,4,2,0,14,12,6,5
2011,7,28,4,12,Estádio Governador Plácido Castelo,Pablo dos Santos Alves,Ceará SC,Atlético-PR,Vágner Mancini,Renato Gaúcho,10,20,4250000,10000000,28.7,26,2,1,0,1,3,9,10,11,11,10,5,4,1,3,10,18,5,8
2011,8,3,3,14,Estádio Governador Plácido Castelo,Arilson Bispo da Anunciação,Ceará SC,Avaí FC,Vágner Mancini,Alexandre Gallo,10,18,4600000,4150000,28.6,25.5,0,3,0,1,8,4,18,4,4,17,0,2,1,0,11,9,6,4
2011,10,23,0,31,Estádio Governador Magalhães Pinto,Wilson Luiz Seneme,Cruzeiro,Atlético-GO,Vágner Mancini,Hélio dos Anjos,16,9,20300000,5200000,27.6,28.9,3,2,1,1,8,1,16,14,12,13,5,3,1,1,15,13,7,6
2011,11,20,0,36,Estádio Governador Magalhães Pinto,Leandro Pedro Vuaden,Cruzeiro,Atlético-PR,Vágner Mancini,Antônio Lopes,16,17,17350000,7900000,28.3,26,1,1,1,1,7,7,11,11,10,11,7,1,1,3,5,17,2,6
2011,9,7,3,22,Estádio Governador Magalhães Pinto,Guilherme Ceretta de Lima,Cruzeiro,Fluminense,Émerson Ávila,Abel Braga,11,7,16200000,22550000,26.7,25.1,1,2,0,1,4,11,12,17,16,12,3,2,1,3,10,16,3,4
2011,9,25,0,26,Estádio Governador Magalhães Pinto,Fabrício Neves Corrêa,Cruzeiro,Vasco da Gama,Émerson Ávila,Cristóvão Borges,15,1,19200000,14950000,29.6,27.4,0,3,0,1,5,8,17,13,13,17,2,5,3,0,20,14,5,8
2011,10,29,6,32,Estádio Governador Plácido Castelo,André Luiz de Freitas Castro,Ceará SC,Fluminense,Dimas Filgueiras,Abel Braga,17,5,4000000,22500000,28.1,26.9,1,2,1,1,3,3,20,12,12,17,3,0,2,4,8,13,6,6
2011,11,13,0,34,Estádio Governador Plácido Castelo,Anderson Daronco,Ceará SC,Santos FC,Dimas Filgueiras,Muricy Ramalho,16,10,4950000,10400000,28.2,24.4,2,3,2,1,7,6,14,11,10,13,7,1,3,5,14,23,8,7
2011,11,27,0,37,Estádio Governador Plácido Castelo,Wilson Luiz Seneme,Ceará SC,Cruzeiro,Dimas Filgueiras,Vágner Mancini,17,16,5500000,21350000,28.9,28,2,2,1,1,6,3,15,17,17,13,1,4,2,0,12,10,6,5
2011,5,22,0,1,Estádio Jornalista Mário Filho,Héber Lopes,Fluminense,São Paulo,Enderson Moreira,Paulo César Carpegiani,18,4,23000000,27200000,28.4,25.1,0,2,0,1,4,4,19,18,13,17,4,4,0,0,10,24,3,10
2011,9,25,0,26,Estádio Serra Dourada,Franscisco Carlos do Nascimento,Atlético-GO,Palmeiras,Hélio dos Anjos,Luiz Felipe Scolari,11,7,5950000,18150000,28,25.7,1,1,0,1,3,4,17,17,17,17,0,1,3,0,8,9,4,4
2011,11,13,0,34,Estádio Serra Dourada,Péricles Bassols Pegado Cortez,Atlético-GO,EC Bahia,Hélio dos Anjos,Joel Santana,12,14,5200000,4550000,29,25.5,0,1,0,1,6,3,16,27,26,15,3,6,0,0,14,25,5,14
2011,8,3,3,14,Estádio Major Antônio Couto Pereira,Celio Amorim,Coritiba FC,Palmeiras,Marcelo Oliveira,Luiz Felipe Scolari,11,3,5450000,17100000,28.8,26.8,1,1,1,1,10,3,18,14,14,15,1,6,1,5,15,7,5,3
2011,10,30,0,32,Estádio Major Antônio Couto Pereira,Anderson Daronco,Coritiba FC,América-MG,Marcelo Oliveira,Givanildo Oliveira,10,20,5000000,3300000,26.9,28.4,3,1,2,1,9,12,13,15,13,10,3,1,2,1,5,21,1,11
2011,8,31,3,20,Estádio Aderbal Ramos da Silva,Wilton Sampaio,Avaí FC,Flamengo,Toninho Cecílio,Vanderlei Luxemburgo,18,2,4500000,22200000,26,29,3,2,1,1,4,5,8,17,15,7,2,2,1,0,16,9,9,4
2011,9,18,0,24,Estádio Aderbal Ramos da Silva,Evandro Rogerio Roman,Avaí FC,Palmeiras,Toninho Cecílio,Luiz Felipe Scolari,19,8,4050000,18400000,26.1,27.2,1,1,1,1,5,3,15,26,24,15,3,3,1,5,10,8,5,4
2011,9,25,0,26,Estádio Aderbal Ramos da Silva,Paulo César de Oliveira,Avaí FC,Grêmio,Toninho Cecílio,Celso Roth,19,13,4100000,22650000,26.9,28.1,1,2,0,1,3,2,11,17,16,11,2,8,0,2,20,7,8,2
2011,10,22,6,31,Estádio Aderbal Ramos da Silva,Sandro Ricci,Avaí FC,Botafogo,Toninho Cecílio,Caio Júnior,19,3,3900000,18050000,27,27.7,3,2,2,1,2,5,9,22,21,7,6,1,0,2,12,13,7,4
2011,11,6,0,33,Estádio Aderbal Ramos da Silva,Gutemberg de Paula Fonseca,Avaí FC,Ceará SC,Toninho Cecílio,Dimas Filgueiras,19,17,4250000,5300000,27.2,28.7,1,2,0,1,3,6,7,13,11,7,4,2,0,1,9,17,3,4
2011,9,22,4,25,Estádio São Januário,Evandro Rogerio Roman,Vasco da Gama,Atlético-GO,Cristóvão Borges,Hélio dos Anjos,1,11,12800000,5950000,27,28.9,1,1,1,1,7,6,7,16,14,7,5,0,0,0,7,15,3,5
2011,10,2,0,27,Estádio São Januário,Sandro Ricci,Vasco da Gama,Corinthians,Cristóvão Borges,Tite,1,2,15950000,22900000,27.8,27.8,2,2,2,1,2,2,15,20,19,15,6,1,0,1,11,12,5,4
2011,9,4,0,21,Estádio Raimundo Sampaio,Sandro Ricci,América-MG,Vasco da Gama,Givanildo Oliveira,Cristóvão Borges,20,2,3150000,12450000,26.7,27.7,4,1,2,1,5,2,8,13,13,7,6,7,1,1,15,16,6,5
2011,10,22,6,31,Estádio Raimundo Sampaio,Nielson Nogueira Dias,América-MG,Grêmio,Givanildo Oliveira,Celso Roth,20,10,2950000,22150000,28.2,27.5,2,2,1,1,5,9,8,11,11,7,4,2,2,3,8,16,1,9
2011,11,6,0,33,Estádio Raimundo Sampaio,Jean Pierre Goncalves Lima,América-MG,Corinthians,Givanildo Oliveira,Tite,20,2,3000000,25100000,28.5,28.4,2,1,1,1,7,0,14,18,17,13,1,8,0,0,21,3,5,1
2011,7,30,6,13,Allianz Parque,Sandro Ricci,Palmeiras,Atlético-MG,Luiz Felipe Scolari,Dorival Júnior,4,15,12100000,8700000,25.7,26.7,3,2,1,1,8,3,4,9,9,3,5,0,1,0,8,13,5,7
2011,8,28,0,19,Allianz Parque,Luiz Flávio de Oliveira,Palmeiras,Corinthians,Luiz Felipe Scolari,Tite,6,1,20200000,19600000,26.7,27.9,2,1,1,1,14,0,12,19,18,12,2,4,0,0,18,2,9,0
2011,9,11,0,23,Allianz Parque,Alício Pena Junior,Palmeiras,Internacional,Luiz Felipe Scolari,Dorival Júnior,6,8,15950000,22650000,25.5,25.1,0,3,0,1,8,4,18,26,26,17,2,5,0,2,14,9,5,5
2011,10,1,6,27,Allianz Parque,Jailson Macedo Freitas,Palmeiras,América-MG,Luiz Felipe Scolari,Givanildo Oliveira,8,20,17350000,3200000,26,28.6,1,1,1,1,11,4,6,8,8,6,1,9,0,1,23,9,6,6
2011,10,16,0,30,Allianz Parque,Franscisco Carlos do Nascimento,Palmeiras,Fluminense,Luiz Felipe Scolari,Abel Braga,8,6,16700000,21700000,24.5,27.4,1,2,0,1,10,3,14,19,16,14,2,4,1,1,16,11,5,6
2011,11,6,0,33,Arena Barueri,Alício Pena Junior,Palmeiras,Coritiba FC,Luiz Felipe Scolari,Marcelo Oliveira,13,10,14550000,4700000,25.5,27.1,0,2,0,1,2,5,7,22,22,7,2,2,3,0,11,12,4,6
2011,11,16,3,35,Allianz Parque,Leandro Pedro Vuaden,Palmeiras,Vasco da Gama,Luiz Felipe Scolari,Cristóvão Borges,13,1,11800000,16100000,25.3,26.1,1,1,0,1,3,1,18,9,8,17,4,4,0,0,11,14,5,6
2011,12,4,0,38,Estádio Olímpico Nilton Santos,Antonio de Carvalho Schneider,Botafogo,Fluminense,Oswaldo de Oliveira,Abel Braga,9,3,17950000,21450000,28.4,27.2,1,1,1,1,7,3,8,15,15,8,4,3,3,0,21,13,11,3
2011,5,29,0,2,Estádio Serra Dourada,Salvio Fagundes Filho,Atlético-GO,Fluminense,Paulo César Gusmão,Enderson Moreira,9,18,5800000,29800000,28.8,28.5,0,1,0,1,4,3,17,15,15,17,2,1,2,1,12,10,7,7
2011,6,12,0,4,Estádio Serra Dourada,Paulo César de Oliveira,Atlético-GO,Ceará SC,Paulo César Gusmão,Vágner Mancini,15,13,5650000,4400000,27.9,28.5,4,1,2,1,6,5,12,15,15,11,3,3,0,2,18,12,10,5
2011,7,16,6,10,Estádio Serra Dourada,Héber Lopes,Atlético-GO,Avaí FC,Paulo César Gusmão,Alexandre Gallo,17,19,4900000,3850000,28.8,27.2,0,1,0,1,3,4,18,14,14,18,3,6,3,0,16,15,6,9
2011,6,5,0,3,Estádio Jornalista Mário Filho,Héber Lopes,Flamengo,Corinthians,Vanderlei Luxemburgo,Tite,5,4,22150000,16950000,27.9,26.9,1,1,1,1,3,2,18,16,16,18,2,4,0,3,22,16,10,10
2011,9,11,0,23,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,Flamengo,Atlético-PR,Vanderlei Luxemburgo,Antônio Lopes,5,19,27650000,7550000,27.9,24.7,1,2,0,1,8,2,14,13,13,11,2,2,1,0,11,13,5,7
2011,9,24,6,26,Estádio Jornalista Mário Filho,Guilherme Ceretta de Lima,Flamengo,América-MG,Vanderlei Luxemburgo,Givanildo Oliveira,6,20,20200000,3150000,27.1,28.2,2,1,0,1,8,2,12,16,15,12,2,5,1,2,15,11,7,5
2011,11,6,0,33,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,Flamengo,Cruzeiro,Vanderlei Luxemburgo,Vágner Mancini,5,16,24850000,19800000,27.2,28.2,5,1,1,1,4,2,12,7,6,8,1,4,1,1,16,8,9,5
2011,6,29,3,7,Estádio Cícero Pompeu de Toledo,Elmo Alves Resende Cunha,São Paulo,Botafogo,Paulo César Carpegiani,Caio Júnior,1,4,26800000,15300000,25.1,25.5,0,2,0,1,9,7,10,9,9,10,2,3,2,3,16,9,8,6
2011,10,12,3,29,Estádio Municipal Paulo Machado de Carvalho,Elmo Alves Resende Cunha,Corinthians,Botafogo,Tite,Caio Júnior,1,5,19650000,17400000,27.7,27.5,0,2,0,2,9,3,18,7,6,18,2,4,0,0,27,15,15,9
2011,7,17,0,10,Estádio Beira-Rio,Wagner Reway,Internacional,São Paulo,Falcão,Adilson Batista,6,4,19250000,25450000,27.4,27.5,0,3,0,2,3,7,17,18,17,16,5,1,0,0,16,15,7,5
2011,10,22,6,31,Estádio Jornalista Mário Filho,Jean Pierre Goncalves Lima,Fluminense,Atlético-MG,Abel Braga,Cuca,5,17,17700000,12550000,25.6,26.2,0,2,0,2,5,2,14,9,8,13,2,3,1,0,16,8,11,1
2011,11,16,3,35,Estádio Jornalista Mário Filho,Franscisco Carlos do Nascimento,Fluminense,Grêmio,Abel Braga,Celso Roth,4,11,21450000,21150000,27.1,28.4,5,4,1,2,6,1,22,15,14,22,2,6,0,1,16,6,6,3
2011,10,30,0,32,Estádio Olímpico Monumental,Evandro Rogerio Roman,Grêmio,Flamengo,Celso Roth,Vanderlei Luxemburgo,9,3,19950000,27650000,26.7,27.6,4,2,1,2,8,2,11,9,9,10,1,6,0,1,29,10,13,6
2011,8,13,6,16,Estádio Olímpico Nilton Santos,André Luiz de Freitas Castro,Botafogo,América-MG,Caio Júnior,Givanildo Oliveira,6,20,19750000,3250000,27.4,26.3,4,2,1,2,6,3,9,10,10,9,3,2,0,2,13,14,7,4
2011,9,8,4,22,Estádio Governador Roberto Santos,Felipe Gomes da Silva,EC Bahia,Grêmio,Joel Santana,Celso Roth,16,13,4400000,20700000,28,26.4,1,2,0,2,3,6,15,14,14,15,1,1,0,1,8,9,6,4
2011,7,31,0,13,Estádio Raimundo Sampaio,Felipe Gomes da Silva,América-MG,Coritiba FC,Antônio Lopes,Marcelo Oliveira,18,14,2500000,5600000,24.9,28.7,1,3,0,2,8,1,11,10,9,9,0,3,4,0,22,4,10,2
2011,7,6,3,8,Estádio Aderbal Ramos da Silva,Ricardo Marques Ribeiro,Avaí FC,EC Bahia,Alexandre Gallo,Renê Simões,19,13,4750000,4150000,25.6,26.5,2,2,1,2,3,12,16,14,14,16,3,2,1,1,9,13,2,5
2011,9,7,3,22,Estádio Beira-Rio,Luiz Flávio de Oliveira,Internacional,América-MG,Dorival Júnior,Givanildo Oliveira,9,20,22050000,3250000,25.6,26.7,4,2,4,2,9,4,18,13,13,16,1,1,0,6,9,5,3,3
2011,11,6,0,33,Estádio Beira-Rio,Sandro Ricci,Internacional,Fluminense,Dorival Júnior,Abel Braga,6,4,25550000,17750000,26.2,27.2,1,2,1,2,6,5,22,17,15,21,2,1,0,4,9,3,6,1
2011,10,12,3,29,Estádio Aderbal Ramos da Silva,Paulo César de Oliveira,Avaí FC,Atlético-GO,Toninho Cecílio,Hélio dos Anjos,19,12,4150000,5200000,25.6,28.9,2,2,1,2,5,8,24,16,16,23,4,2,1,0,12,12,6,3
2011,8,18,4,17,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira,Flamengo,Atlético-GO,Vanderlei Luxemburgo,Hélio dos Anjos,1,16,24700000,5500000,27.7,28.1,1,4,0,2,4,7,16,9,9,15,2,3,0,1,13,11,6,4
2011,7,27,3,12,Estádio Urbano Caldeira,André Luiz de Freitas Castro,Santos FC,Flamengo,Muricy Ramalho,Vanderlei Luxemburgo,12,3,62900000,23850000,27.2,28.7,4,5,3,3,4,6,8,16,16,8,5,1,4,3,11,15,4,9
2011,7,27,3,12,Estádio Major Antônio Couto Pereira,Antonio de Carvalho Schneider,Coritiba FC,São Paulo,Marcelo Oliveira,Adilson Batista,14,2,5700000,32700000,27.5,27.3,3,4,0,3,6,1,12,24,20,12,1,1,1,3,16,8,9,3
2011,9,4,0,21,Estádio Jornalista Mário Filho,Alício Pena Junior,Flamengo,EC Bahia,Vanderlei Luxemburgo,Joel Santana,4,16,18400000,4400000,28.7,28,1,3,1,3,6,6,13,15,15,13,3,2,3,1,8,7,3,3
2012,5,27,0,2,Estádio Olímpico Monumental,Marcelo de Lima Henrique,Grêmio,Palmeiras,Vanderlei Luxemburgo,Luiz Felipe Scolari,15,8,18550000,14550000,27.3,26.7,1,0,0,0,4,5,10,10,9,9,1,3,2,2,11,8,4,3
2012,7,1,0,7,Estádio Olímpico Monumental,Paulo César de Oliveira,Grêmio,Atlético-MG,Vanderlei Luxemburgo,Cuca,5,2,13050000,19400000,27.2,27.9,0,1,0,1,11,7,12,16,15,11,2,4,2,1,15,12,3,0
2012,7,18,3,10,Estádio Olímpico Monumental,Jailson Macedo Freitas,Grêmio,Sport Recife,Vanderlei Luxemburgo,Vágner Mancini,8,11,16300000,4300000,27.4,26.5,3,1,0,1,3,8,8,7,6,8,2,3,1,1,9,22,3,10
2012,7,25,3,12,Estádio Olímpico Monumental,Wilton Sampaio,Grêmio,Fluminense,Vanderlei Luxemburgo,Abel Braga,4,3,17200000,25150000,27.7,25.9,1,0,0,0,3,11,11,17,17,11,5,4,0,1,11,19,3,11
2012,8,15,3,17,Estádio Olímpico Monumental,Antônio Denival de Morais,Grêmio,Portuguesa,Vanderlei Luxemburgo,Geninho,4,12,15650000,4350000,28,28,1,2,0,1,6,2,19,16,16,19,4,7,2,1,15,12,4,5
2012,9,13,4,24,Estádio Olímpico Monumental,Héber Lopes,Grêmio,Náutico,Vanderlei Luxemburgo,Alexandre Gallo,3,13,15600000,3150000,27,26,2,0,0,0,14,2,13,13,13,13,0,2,2,5,9,6,3,4
2012,10,6,6,28,Estádio Olímpico Monumental,Jailson Macedo Freitas,Grêmio,Cruzeiro,Vanderlei Luxemburgo,Celso Roth,3,9,12700000,16200000,27.5,28.5,2,1,0,1,10,1,10,21,21,10,1,3,0,5,19,5,10,2
