ano_campeonato,mes,dia,week_day,rodada,estadio,arbitro,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante,winner
2018,11,18,0,35,13,65,15,5,91,14,15,3,10050000,41000000,27.3,26.9,0.0,0.0,13,3,15,13,12,15,3,7,0,2,25,7,7,4,2
2018,12,2,0,38,13,62,15,4,91,3,18,10,7650000,25050000,25.8,25.3,0.0,0.0,4,2,10,14,13,10,3,3,1,0,10,5,1,2,1
2018,8,19,0,19,14,70,16,31,110,69,3,20,22950000,5850000,26.6,25.4,0.0,0.0,10,9,13,14,13,13,2,3,0,2,22,13,10,5,1
2018,8,26,0,21,14,89,16,0,110,42,2,5,23700000,36150000,27.1,28.1,0.0,0.0,5,1,16,15,13,15,1,3,3,2,12,4,5,2,0
2018,11,21,3,36,14,65,16,18,110,76,3,6,22650000,18850000,27.8,29.8,0.0,1.0,6,2,10,9,9,10,4,3,1,1,21,13,6,4,2
2018,8,24,5,20,20,0,13,9,112,117,5,15,17350000,10300000,29.5,28.0,0.0,0.0,5,4,22,17,17,21,4,6,5,1,19,9,7,4,0
2018,9,11,2,24,20,29,13,6,112,118,6,13,20050000,12700000,30.3,27.6,1.0,1.0,4,5,23,17,17,22,4,5,1,1,11,16,3,10,1
2018,9,30,0,27,20,70,13,14,112,83,6,19,17950000,11950000,29.8,30.9,4.0,1.0,9,4,18,17,15,16,4,4,1,0,17,10,6,5,1
2018,9,2,0,22,2,65,2,21,113,110,3,19,41750000,6980000,28.8,28.9,0.0,0.0,5,8,10,9,9,8,4,2,3,3,8,18,2,9,2
2018,9,9,0,24,2,70,2,28,113,49,4,17,36550000,8150000,28.2,27.6,1.0,0.0,3,8,11,15,14,11,2,1,1,2,9,16,3,8,1
2018,10,13,6,29,2,23,2,3,15,24,3,8,45550000,12750000,27.3,25.8,2.0,0.0,2,5,17,15,15,16,2,2,3,3,11,12,4,7,1
2018,11,15,4,34,2,101,2,4,15,3,3,8,32550000,36350000,28.8,25.7,0.0,0.0,10,5,17,16,14,16,3,1,1,2,11,12,5,6,1
2018,11,22,4,36,2,84,2,16,15,26,2,4,35550000,23200000,29.4,27.2,0.0,0.0,7,6,20,14,12,16,3,5,0,0,20,14,9,6,1
2018,12,1,6,38,2,87,2,6,15,118,2,7,38300000,11450000,27.9,26.3,1.0,0.0,3,7,21,9,9,19,0,1,2,2,9,13,5,5,2
2018,8,27,1,21,15,80,17,28,117,49,14,12,10300000,10450000,28.1,27.5,0.0,0.0,4,8,14,12,11,13,1,0,0,1,6,17,2,9,1
2018,9,25,2,26,15,0,17,24,74,29,18,14,12200000,10350000,29.5,26.3,1.0,1.0,10,3,16,8,8,14,2,4,5,1,18,9,4,5,1
2018,10,14,0,29,15,66,17,1,74,68,16,9,10250000,14750000,27.8,26.9,0.0,0.0,1,15,8,10,10,8,6,1,0,1,4,22,3,10,1
2018,10,14,0,29,18,53,20,31,20,69,15,20,11400000,3450000,26.8,26.9,0.0,0.0,9,4,28,14,13,26,1,5,2,2,25,6,13,3,1
2018,8,30,4,15,52,103,23,24,86,29,20,14,8250000,11700000,30.4,26.7,0.0,1.0,4,3,19,17,16,16,1,2,1,2,11,7,3,5,2
2018,10,6,6,28,10,106,11,4,43,3,17,8,6150000,31750000,23.9,27.5,0.0,1.0,2,5,20,21,20,19,0,2,3,1,6,11,1,5,2
2018,10,21,0,30,10,97,11,23,43,96,17,11,11250000,27400000,25.7,29.1,1.0,1.0,10,3,15,16,15,15,0,7,1,1,17,6,7,5,0
2018,9,17,1,25,43,86,25,14,89,77,10,18,19100000,8850000,28.9,29.2,0.0,1.0,6,3,17,11,11,16,4,5,1,0,13,8,4,4,1
2018,9,23,0,26,43,94,25,11,89,84,8,2,30100000,22550000,26.8,25.8,0.0,1.0,9,3,9,13,13,9,1,2,0,2,12,10,3,5,0
2018,11,17,6,35,43,23,25,9,89,109,13,14,25200000,12950000,28.6,27.5,0.0,0.0,4,4,20,20,18,18,0,3,1,0,13,7,7,3,1
2018,11,25,0,37,43,101,25,28,89,69,12,16,26000000,11750000,26.6,29.3,0.0,0.0,4,8,13,23,23,13,0,2,1,1,12,13,3,10,0
2018,9,9,0,24,2,0,7,8,21,94,12,15,12350000,12300000,26.9,24.1,1.0,0.0,6,2,14,14,14,14,4,2,2,1,10,14,5,5,1
2018,9,29,6,27,2,65,7,16,21,26,9,5,13550000,9050000,25.9,27.4,0.0,0.0,6,1,19,15,14,19,2,3,0,1,17,9,5,4,2
2018,10,21,0,30,2,53,7,18,21,76,9,6,13850000,22950000,26.2,29.2,0.0,0.0,12,5,13,16,13,12,1,5,6,1,16,6,6,2,1
2018,11,19,1,35,2,62,7,21,21,110,12,16,12950000,7380000,26.5,28.6,0.0,0.0,11,3,13,8,8,13,2,7,1,1,23,9,12,6,0
2018,8,12,0,18,42,67,28,23,52,50,17,7,10050000,18050000,27.7,24.7,0.0,1.0,5,3,23,12,10,23,2,3,1,2,20,14,8,7,1
2018,10,6,6,28,42,29,28,18,52,114,18,6,9350000,16550000,27.1,28.5,0.0,0.0,3,8,18,13,13,17,4,2,1,1,10,12,5,4,1
2018,10,28,0,31,42,23,28,22,64,1,18,16,10800000,8650000,27.3,28.9,0.0,0.0,8,6,13,13,12,13,2,2,1,0,18,3,11,0,1
2018,11,15,4,34,42,29,28,8,64,94,17,12,11300000,14050000,28.8,26.1,0.0,0.0,6,4,17,15,14,17,1,3,1,3,14,7,6,5,2
2018,11,23,5,36,42,0,28,14,64,83,18,16,11350000,10050000,29.5,27.3,2.0,0.0,5,3,15,20,17,14,0,1,1,1,12,4,6,2,1
2018,9,6,4,23,5,5,5,6,42,118,5,10,28200000,11200000,30.3,26.4,0.0,0.0,5,9,16,13,13,16,1,3,0,0,12,8,3,4,1
2018,11,4,0,32,0,0,0,23,90,96,15,11,15650000,28250000,27.1,28.3,1.0,0.0,6,6,15,11,10,14,4,2,0,1,11,19,2,7,1
2018,8,20,1,19,8,97,9,28,104,49,1,13,28450000,10450000,27.9,28.7,1.0,0.0,3,3,12,17,16,12,3,5,1,0,20,8,8,3,1
2018,11,4,0,32,8,23,9,5,104,14,4,2,26400000,45550000,27.9,27.3,1.0,1.0,8,3,15,7,6,15,1,8,2,1,20,8,5,7,0
2018,11,26,1,37,8,11,9,14,116,83,5,17,21750000,7800000,27.3,26.7,0.0,0.0,3,7,24,12,12,24,2,5,1,0,19,15,7,12,0
2018,9,6,4,23,44,89,30,28,64,49,20,17,4750000,8600000,26.0,27.5,1.0,0.0,5,8,29,17,16,29,1,4,1,4,9,13,2,8,0
2018,11,15,4,34,44,57,30,18,118,76,20,6,3350000,16250000,25.0,28.1,0.0,1.0,3,4,16,15,15,14,4,1,1,1,8,11,5,4,2
2018,11,11,0,33,40,65,19,9,11,109,5,13,24700000,9300000,31.0,26.9,1.0,1.0,6,4,23,17,17,23,4,3,1,0,10,14,6,5,1
2018,8,30,4,15,12,86,14,9,107,109,19,8,10250000,9950000,26.1,26.8,0.0,0.0,3,2,7,16,15,5,4,1,2,1,8,14,5,4,1
2018,8,19,0,19,12,80,14,5,107,116,17,2,11500000,44100000,26.3,25.3,3.0,0.0,1,4,15,23,23,13,5,4,0,1,9,13,2,4,1
2018,10,15,1,29,12,48,14,14,107,83,10,19,12000000,9650000,28.2,28.7,0.0,0.0,2,5,9,16,16,7,2,0,4,1,10,12,4,6,1
2018,11,10,6,33,12,62,14,1,107,68,9,8,14000000,29300000,26.1,30.8,2.0,0.0,5,5,14,25,24,13,1,3,3,2,13,8,6,2,1
2018,11,25,0,37,12,70,14,21,107,110,7,15,10750000,7750000,26.0,27.5,0.0,1.0,4,11,11,20,17,10,5,5,1,1,11,18,4,6,0
2018,9,30,0,27,23,54,5,1,42,68,2,7,37900000,17300000,28.9,27.3,2.0,1.0,0,4,17,19,19,16,2,3,0,1,9,8,5,2,1
2018,10,14,0,29,23,3,6,23,10,96,7,11,26350000,22850000,27.0,25.4,1.0,0.0,1,2,26,15,14,25,5,1,0,1,4,19,1,9,1
2018,9,16,0,25,1,97,1,18,70,114,7,5,16050000,20450000,26.4,30.5,0.0,0.0,6,3,11,13,13,9,4,3,0,4,18,12,4,5,0
2018,9,24,1,26,1,84,1,4,70,3,7,9,15050000,35300000,28.5,26.5,0.0,1.0,2,9,15,11,10,13,2,0,0,0,6,17,2,9,1
2018,8,18,6,19,6,54,6,14,10,77,18,15,36250000,13650000,27.8,29.4,1.0,0.0,6,6,15,16,15,13,2,5,0,1,8,9,3,5,1
2018,9,16,0,25,6,17,6,10,10,93,8,2,36800000,24250000,26.2,31.0,0.0,0.0,11,1,10,11,11,10,1,6,1,1,28,5,15,2,0
2018,10,27,6,31,6,13,6,3,10,24,7,9,39300000,6400000,26.4,25.1,0.0,0.0,6,2,11,13,12,9,1,2,2,0,14,3,4,0,1
2018,11,22,4,36,6,13,6,8,10,94,10,9,30250000,15350000,24.6,24.7,1.0,0.0,1,4,11,13,13,11,2,1,1,0,10,16,5,11,0
2018,9,6,4,23,21,90,23,23,86,50,19,8,6180000,18300000,27.8,27.6,1.0,0.0,3,4,8,14,14,8,1,3,1,0,16,11,5,6,1
2018,9,15,6,25,21,66,23,12,86,45,19,12,6180000,10350000,27.8,24.3,1.0,0.0,3,1,11,7,7,8,3,2,1,2,8,10,3,4,1
2018,11,11,0,33,21,54,23,11,86,84,15,2,6480000,22650000,27.9,27.8,1.0,1.0,5,3,12,20,19,10,2,3,1,0,17,9,9,0,0
2018,11,23,5,36,21,29,23,31,86,121,14,20,7080000,3500000,28.4,23.8,1.0,0.0,8,5,18,14,14,14,2,1,0,1,15,12,8,7,1
2018,9,7,5,23,20,13,22,9,1,109,12,15,9150000,11100000,31.2,28.9,1.0,0.0,5,4,18,8,8,18,3,7,0,2,25,14,12,5,1
2018,9,9,0,24,20,106,22,21,1,110,9,19,8950000,6430000,32.0,30.0,0.0,0.0,7,4,20,22,21,20,5,5,0,1,17,8,9,3,0
2018,10,22,1,30,20,65,1,28,70,69,10,18,30800000,10650000,32.0,27.4,3.0,0.0,4,2,17,19,18,15,2,5,1,0,12,10,4,5,1
2018,11,4,0,32,20,13,22,1,1,68,16,9,9050000,30800000,29.0,32.0,0.0,1.0,7,3,16,18,17,15,2,2,2,0,12,11,8,5,2
2018,11,10,6,33,20,48,22,31,1,121,18,20,8500000,3850000,28.1,24.3,0.0,0.0,2,7,19,20,19,19,4,1,2,2,11,13,9,4,2
2018,8,12,0,18,13,62,15,10,64,93,14,1,11200000,31000000,29.5,31.0,0.0,1.0,3,3,14,21,18,13,2,8,4,1,24,8,10,4,2
2018,11,5,1,32,13,62,15,21,91,110,18,13,9250000,7030000,27.5,28.3,0.0,0.0,10,8,11,19,17,9,1,5,3,0,25,10,10,3,1
2018,9,30,0,27,14,105,16,12,110,45,3,14,22650000,8300000,27.6,23.7,0.0,1.0,8,4,12,9,9,12,4,6,1,2,17,18,9,9,1
2018,11,4,0,32,14,86,16,6,110,118,3,8,18600000,11250000,27.9,26.4,0.0,0.0,5,5,16,20,17,13,2,1,5,1,9,12,3,4,1
2018,11,25,0,37,14,13,16,3,110,24,3,13,23200000,8900000,28.6,26.2,0.0,0.0,11,0,15,13,10,14,0,10,2,0,23,5,8,2,1
2018,8,12,0,18,29,3,20,22,20,1,11,10,12350000,9450000,28.3,31.1,0.0,0.0,2,8,14,14,13,14,3,3,1,1,13,20,4,11,1
2018,8,23,4,20,29,86,20,11,20,84,9,2,12950000,23700000,28.5,27.0,0.0,1.0,6,7,18,12,12,17,8,2,0,2,14,15,9,2,2
2018,11,15,4,34,29,65,20,21,20,110,11,14,13600000,6780000,27.2,27.8,1.0,1.0,4,1,15,11,11,15,5,6,0,2,12,13,3,6,1
2018,9,16,0,25,37,29,17,5,74,116,16,4,9700000,47550000,29.2,28.3,1.0,0.0,8,1,18,13,13,17,3,4,1,1,9,17,1,8,0
2018,8,12,0,18,20,86,13,4,112,3,5,16,11200000,40750000,27.5,25.8,1.0,1.0,9,2,12,24,21,10,4,2,2,3,17,10,10,2,1
2018,8,24,5,20,2,23,2,12,113,45,3,18,51500000,9750000,27.7,24.3,1.0,0.0,1,2,17,20,19,16,1,1,1,3,8,10,4,5,1
2018,9,23,0,26,2,90,2,18,113,114,4,6,43500000,14700000,27.3,29.4,1.0,1.0,11,3,12,21,19,11,1,6,3,4,18,4,9,2,1
2018,8,21,2,19,15,104,17,21,117,110,14,19,15450000,6680000,30.3,28.3,0.0,0.0,9,4,12,12,11,12,3,10,1,4,31,7,13,2,0
2018,10,27,6,31,15,80,17,11,74,84,15,3,11150000,22300000,28.1,28.1,0.0,0.0,6,1,10,12,11,9,2,5,3,0,21,8,12,1,0
2018,11,22,4,36,15,62,17,10,74,99,15,5,12700000,34250000,28.3,28.2,1.0,0.0,4,3,21,16,16,20,2,3,4,1,14,11,8,1,1
2018,11,25,0,37,15,97,17,0,74,42,14,1,12700000,41750000,28.3,28.4,0.0,0.0,1,4,21,15,13,20,2,2,3,0,10,12,3,4,2
2018,9,23,0,26,10,104,11,8,43,94,13,15,6500000,12100000,23.5,25.3,1.0,2.0,7,5,18,18,18,18,3,6,1,2,13,9,6,3,2
2018,11,3,6,32,2,29,7,9,21,109,10,14,12650000,11150000,25.3,28.1,0.0,0.0,11,7,14,14,13,12,5,3,8,3,19,10,8,2,2
2018,11,11,0,33,2,87,7,14,21,83,10,16,11150000,9250000,26.3,27.5,0.0,0.0,6,6,9,10,10,8,2,3,2,1,15,10,10,4,0
2018,9,18,2,25,42,57,28,11,52,84,17,1,8250000,22600000,28.1,27.1,1.0,1.0,2,7,11,12,10,11,2,3,2,1,11,18,6,8,1
2018,12,2,0,38,42,23,28,10,64,99,16,5,11750000,17150000,29.4,27.7,0.0,0.0,2,7,9,16,15,9,3,1,3,6,9,12,5,5,1
2018,8,19,0,19,0,66,0,18,102,114,11,5,11700000,15850000,26.2,28.6,0.0,0.0,9,0,18,8,8,17,1,4,0,0,13,9,6,3,2
2018,9,30,0,27,0,97,0,10,90,93,12,1,12100000,27650000,25.3,31.4,2.0,1.0,1,8,9,19,18,9,3,1,1,2,7,15,1,10,0
2018,11,10,6,33,0,84,0,5,90,14,14,3,16150000,45550000,26.3,27.3,2.0,0.0,2,3,15,18,17,15,2,3,1,2,12,8,7,2,1
2018,11,26,1,37,0,80,0,31,90,121,9,20,12150000,3300000,25.4,23.5,1.0,0.0,2,0,17,19,18,15,0,7,3,0,15,6,6,3,1
2018,8,26,0,21,8,48,9,21,104,110,1,19,29250000,6330000,30.0,28.6,0.0,0.0,4,4,18,15,14,17,1,5,0,3,16,5,6,3,1
2018,9,9,0,24,8,11,9,24,104,29,2,11,20150000,12350000,30.7,27.0,0.0,0.0,2,0,15,13,12,13,3,3,0,1,11,12,5,5,1
2018,10,21,0,30,8,3,9,6,104,118,4,8,17000000,12200000,27.1,26.5,0.0,0.0,2,9,16,19,18,16,3,3,0,1,9,15,4,6,0
2018,8,12,0,18,44,65,30,8,105,94,20,12,6650000,14050000,27.4,25.2,0.0,0.0,2,6,16,15,14,14,0,3,3,2,13,13,9,5,0
2018,10,22,1,30,44,84,30,5,118,14,20,3,4550000,45550000,26.7,27.3,0.0,1.0,3,6,16,12,12,14,3,3,1,0,11,11,7,5,2
2018,11,4,0,32,44,65,30,12,118,45,20,19,3550000,7950000,24.2,24.8,0.0,0.0,2,4,16,15,15,16,2,2,4,0,14,10,9,3,0
2018,12,2,0,38,44,107,30,11,118,84,20,3,3100000,18400000,23.1,28.5,0.0,0.0,5,4,19,15,14,16,1,1,0,4,12,10,7,3,0
2018,8,26,0,21,12,66,14,16,107,26,16,4,11500000,10600000,26.3,28.2,1.0,1.0,2,6,16,19,18,14,0,9,2,6,19,7,4,2,1
2018,10,21,0,30,23,11,5,21,42,110,1,14,31100000,6180000,29.9,27.9,2.0,0.0,8,10,14,12,12,14,7,1,3,0,10,16,7,4,1
2018,8,19,0,19,1,89,1,24,70,29,8,9,24800000,12450000,30.5,28.5,0.0,0.0,4,5,24,13,13,23,3,3,1,3,9,12,3,4,0
2018,10,28,0,31,1,5,1,31,70,121,10,20,29400000,3450000,30.0,24.4,2.0,1.0,6,3,19,11,11,17,2,2,0,2,14,12,7,5,1
2018,8,25,6,21,6,13,6,24,10,29,13,11,40650000,14500000,26.0,27.8,0.0,0.0,6,2,15,12,12,14,2,5,3,1,20,9,7,3,1
2018,9,30,0,27,6,98,6,6,10,118,11,10,31300000,10250000,26.9,26.8,0.0,0.0,9,4,10,19,19,10,6,9,1,0,27,13,10,3,1
2018,10,1,1,27,21,23,23,28,86,49,18,17,6280000,8250000,27.2,28.1,0.0,1.0,9,6,20,13,13,20,2,3,0,1,19,9,11,5,1
2018,10,30,2,31,21,48,23,18,86,76,14,6,6250000,17950000,28.1,29.4,1.0,1.0,9,2,14,26,26,12,5,5,5,1,22,10,11,4,1
2018,10,20,6,30,20,29,22,16,1,26,16,5,8750000,8100000,28.6,25.6,1.0,0.0,9,2,17,21,20,16,1,3,2,1,11,9,3,3,0
2018,11,18,0,35,20,54,22,4,41,3,19,9,8500000,37300000,28.4,26.3,1.0,1.0,4,5,11,15,15,7,3,1,4,1,8,16,3,6,1
2018,11,25,0,37,20,66,22,24,41,29,18,11,9350000,14350000,28.9,26.9,0.0,0.0,6,9,19,13,13,19,5,3,2,3,9,21,2,7,1
2018,8,23,4,20,13,15,15,22,73,1,17,11,12500000,9000000,29.2,30.6,0.0,0.0,11,2,15,24,24,12,3,4,2,1,11,11,2,5,2
2018,9,8,6,24,13,104,15,1,73,68,18,7,12850000,19700000,29.7,31.1,0.0,0.0,15,6,8,24,23,8,2,3,2,3,23,6,11,2,0
2018,9,6,4,23,14,17,16,5,110,116,2,3,25800000,32250000,27.0,26.6,1.0,0.0,4,4,20,19,17,19,2,1,1,1,8,7,5,3,1
2018,9,9,0,24,14,3,16,16,110,26,1,5,26800000,45450000,27.8,29.4,0.0,0.0,3,3,20,31,30,18,0,0,3,0,10,9,6,5,1
2018,10,14,0,29,14,84,16,10,110,93,2,4,23150000,28150000,27.3,29.2,1.0,1.0,1,4,13,24,23,11,1,3,1,1,10,9,2,4,1
2018,10,23,2,30,14,17,16,4,110,3,2,7,23900000,37250000,28.4,27.0,1.0,0.0,4,3,16,17,17,15,3,1,2,2,6,17,2,7,0
2018,11,16,5,34,14,23,16,22,110,37,2,19,23900000,7300000,27.4,30.2,2.0,0.0,10,8,13,18,18,12,1,5,2,3,19,9,5,3,1
2018,9,6,4,23,29,66,20,14,20,77,14,18,11600000,12250000,26.7,29.4,0.0,0.0,4,5,12,13,13,11,3,4,1,2,12,13,3,7,1
2018,9,16,0,25,29,13,20,0,20,42,13,3,12650000,35900000,27.2,28.4,1.0,0.0,15,2,16,18,17,15,0,9,2,0,27,5,8,2,0
2018,9,30,0,27,29,80,20,5,20,14,15,4,9750000,47750000,27.2,26.1,0.0,0.0,0,2,17,22,20,15,3,0,0,0,9,12,8,1,0
2018,11,23,5,36,29,87,20,3,20,24,11,13,13400000,11500000,27.3,26.4,0.0,0.0,5,6,14,16,16,14,3,4,4,1,24,8,12,2,1
2018,9,6,4,23,20,62,13,10,112,93,6,1,18100000,17400000,29.4,31.0,1.0,0.0,7,4,16,22,22,16,4,3,2,1,14,7,7,2,1
2018,10,15,1,29,20,87,13,22,112,1,6,14,21150000,8550000,31.0,28.7,0.0,0.0,3,2,20,13,12,19,3,0,0,2,14,12,9,4,0
2018,11,18,0,35,20,66,13,24,75,29,6,10,22400000,12200000,31.6,26.9,0.0,0.0,10,2,9,19,18,8,2,7,1,1,20,8,6,3,1
2018,12,1,6,38,20,84,13,8,75,94,6,9,20450000,12800000,30.7,25.2,1.0,0.0,7,4,7,19,18,5,2,4,2,2,17,6,8,2,1
2018,8,12,0,18,2,54,2,1,113,68,2,8,48750000,16800000,27.6,28.3,1.0,0.0,10,0,15,7,6,15,3,9,0,3,23,9,6,3,1
2018,10,28,0,31,2,97,2,0,15,42,2,1,45550000,26850000,27.3,29.2,0.0,0.0,12,6,18,10,9,17,1,4,1,2,14,13,4,8,0
2018,12,2,0,38,18,89,20,1,20,68,11,8,11150000,13800000,27.7,24.1,0.0,0.0,5,6,13,16,15,12,6,4,1,2,10,21,4,8,0
2018,9,1,6,22,10,29,11,22,43,1,17,9,6200000,9050000,22.2,31.0,0.0,0.0,4,11,15,13,12,15,3,2,1,5,11,24,4,13,1
2018,11,11,0,33,10,29,11,24,114,29,17,11,6750000,13150000,24.4,26.7,1.0,1.0,6,3,19,16,16,19,1,3,0,0,13,7,6,3,0
2018,11,17,6,35,10,87,11,6,114,118,18,8,5530000,11300000,24.5,26.8,0.0,1.0,10,3,14,13,13,14,1,6,1,2,19,9,8,1,2
2018,8,19,0,19,43,48,25,16,58,26,7,4,27300000,50750000,27.9,27.8,0.0,0.0,12,4,11,15,14,11,6,4,5,2,19,17,10,6,2
2018,9,2,0,22,43,57,25,18,58,114,8,6,17700000,18950000,26.3,29.6,1.0,1.0,8,3,18,14,13,18,0,5,2,2,18,7,6,4,0
2018,11,15,4,34,5,84,5,3,42,24,1,10,42000000,12550000,27.8,25.9,1.0,0.0,4,5,25,16,16,24,6,3,2,1,8,18,2,5,1
2018,11,18,0,35,0,97,0,11,90,84,11,2,15650000,24500000,25.6,28.3,1.0,0.0,7,5,12,12,11,10,3,1,1,1,16,15,8,6,1
2018,10,6,6,28,8,23,9,0,104,42,3,1,35750000,40900000,30.8,28.2,0.0,2.0,4,3,13,25,24,10,1,3,1,2,11,11,6,5,2
2018,11,18,0,35,8,13,9,1,116,68,5,7,30150000,22800000,29.0,31.8,1.0,0.0,2,3,26,12,11,26,2,1,0,2,8,20,4,13,1
2018,8,23,4,20,44,3,30,10,64,93,20,1,6150000,31000000,25.9,31.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2018,10,2,2,27,44,87,30,9,64,109,20,16,4400000,14000000,27.2,28.5,1.0,1.0,7,2,21,12,11,21,2,5,1,2,14,9,6,3,0
2018,10,6,6,28,12,65,14,22,107,1,11,13,12050000,8650000,27.1,30.4,2.0,0.0,2,8,15,12,11,13,2,4,1,0,11,18,3,8,1
2018,11,12,1,33,23,97,6,28,10,69,7,19,23750000,11500000,28.3,28.9,0.0,1.0,10,3,20,14,14,20,2,4,3,4,21,11,7,4,2
2018,11,22,4,36,1,70,1,12,70,120,8,19,18000000,8580000,28.3,25.4,1.0,0.0,5,3,20,13,12,19,2,5,4,4,16,10,8,5,1
2018,9,30,0,27,20,5,22,23,1,96,13,8,7700000,24550000,30.3,25.1,0.0,0.0,3,3,20,11,9,20,1,6,4,1,11,12,1,4,0
2018,9,2,0,22,13,55,15,31,73,69,18,20,10950000,6550000,29.4,26.2,1.0,0.0,3,3,16,13,12,16,1,1,0,1,8,6,6,4,1
2018,11,15,4,34,13,62,15,12,91,120,16,18,9600000,7480000,27.3,25.7,0.0,0.0,7,5,16,12,11,14,4,1,2,0,10,16,5,6,0
2018,11,14,3,34,15,0,17,6,74,118,15,7,11300000,14300000,27.8,27.6,0.0,0.0,7,11,17,18,16,16,4,6,0,2,24,19,13,8,0
2018,8,26,0,21,10,70,11,18,43,114,18,6,8450000,19450000,23.4,27.8,0.0,0.0,6,3,15,17,17,13,1,5,0,2,20,12,9,6,1
2018,11,10,6,33,43,90,25,10,89,93,12,4,24300000,27900000,28.2,27.8,0.0,0.0,15,1,17,21,21,16,1,3,4,2,12,10,4,7,0
2018,9,16,0,25,0,78,0,22,90,1,15,11,12700000,9350000,25.8,30.3,1.0,0.0,8,5,13,9,8,13,2,1,1,1,11,13,4,7,1
2018,11,4,0,32,29,87,20,28,20,69,12,17,14900000,11800000,27.4,28.1,0.0,0.0,9,4,11,9,9,11,2,7,0,3,13,11,3,6,1
2018,11,3,6,32,20,57,13,16,75,26,6,5,15850000,23200000,30.3,27.0,0.0,1.0,3,4,18,14,12,17,1,1,4,5,9,10,6,4,2
2018,11,11,0,33,20,23,13,0,75,42,6,1,20450000,27200000,30.7,30.9,0.0,0.0,0,1,1,3,2,1,0,0,1,0,4,2,0,0,0
2019,5,1,3,2,53,98,31,0,119,42,20,1,7600000,27450000,29.8,29.3,0.0,1.0,4,2,14,21,19,14,2,3,2,1,13,14,5,5,0
2019,7,30,2,12,53,98,31,16,60,26,19,11,8550000,29250000,29.6,29.2,0.0,0.0,7,6,15,21,20,13,3,5,2,2,11,12,4,6,0
2019,8,13,2,14,53,81,31,32,60,122,19,14,9950000,7750000,31.1,28.3,0.0,2.0,2,4,16,13,13,14,8,1,0,0,9,25,3,12,2
2019,8,26,1,16,53,5,31,1,60,108,19,16,6850000,18750000,29.4,29.5,0.0,1.0,7,5,11,11,10,11,1,3,0,1,9,9,2,3,0
2019,9,9,1,18,53,104,31,28,60,123,19,17,7400000,12100000,29.7,29.0,1.0,0.0,1,4,16,16,15,16,5,0,3,0,4,18,0,7,1
2019,9,22,0,20,53,17,31,21,60,29,18,13,7400000,7350000,29.8,27.6,0.0,0.0,6,1,19,14,12,19,3,3,3,2,13,14,2,6,1
2019,10,7,1,23,53,62,31,20,60,109,18,19,6600000,4750000,28.8,28.5,1.0,0.0,1,7,16,15,14,15,3,3,1,1,10,16,4,5,1
2019,10,10,4,24,53,77,31,11,60,84,17,6,7850000,26150000,29.2,27.4,0.0,0.0,4,6,23,19,19,22,1,1,0,0,12,12,7,7,1
2019,10,17,4,26,53,105,31,18,60,13,17,11,8700000,18500000,30.3,29.1,1.0,0.0,6,1,24,17,16,22,0,1,0,1,11,10,4,4,0
2019,10,31,4,29,53,97,31,23,60,100,18,6,8150000,48650000,28.8,29.0,1.0,1.0,3,7,11,12,10,11,5,1,0,0,12,16,5,7,1
2019,11,10,0,32,53,86,31,9,60,0,18,12,8900000,11600000,29.8,26.6,0.0,1.0,6,4,19,14,14,18,3,1,2,0,13,9,6,3,2
2019,11,25,1,34,53,29,31,3,60,97,18,17,7850000,23800000,28.9,24.8,0.0,0.0,10,3,17,18,18,14,2,1,1,2,15,7,5,1,2
2019,12,1,0,36,53,77,31,24,120,88,18,11,7350000,11700000,29.6,26.4,0.0,1.0,5,9,24,11,10,23,4,5,2,1,18,13,8,4,2
2019,8,6,2,13,40,108,19,28,11,123,11,18,51150000,11850000,27.8,29.3,2.0,2.0,2,5,17,18,16,15,4,5,0,2,14,13,6,6,0
2019,8,18,0,15,40,57,19,0,11,42,14,2,22050000,44500000,29.8,26.7,0.0,1.0,17,4,8,17,16,6,0,6,6,6,21,4,10,2,0
2019,8,24,6,16,40,89,19,33,11,118,13,8,23350000,16200000,28.1,24.8,0.0,0.0,4,5,17,4,4,15,3,6,0,3,23,8,11,2,1
2019,9,15,0,19,40,105,19,19,11,20,11,14,70900000,9900000,28.5,28.4,3.0,0.0,5,4,19,17,15,18,6,4,1,4,12,16,7,4,1
2019,9,27,5,21,40,90,19,20,11,109,7,19,72900000,4500000,28.8,26.1,4.0,0.0,9,6,12,18,15,12,2,7,1,2,17,11,6,3,1
2019,10,6,0,23,40,89,19,23,11,100,8,4,74500000,48900000,29.9,29.0,0.0,0.0,4,2,21,14,13,21,3,3,1,0,20,10,9,6,0
2019,10,10,4,24,32,109,19,21,11,1,8,16,31150000,8600000,31.5,29.4,2.0,1.0,10,2,10,13,12,8,3,3,1,0,10,13,4,4,1
